,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Date
0,iShares 20+ Year Treasury Bond,166.88,166.98 - 168.14,,167.93,129.96 - 179.7,3.37,11344635.0,7480000000.0,2.68%,9922329.0,10520000000.0,- 0.18,28.15%,65400000.0,,2020-07-14
0,iShares Core MSCI Emerging Markets,51.19,50.48 - 51.4,,50.61,35.65 - 55.45,,12291438.0,,,16671809.0,21297000000.0,,0%,,Equity,2020-07-14
0,iShares Core MSCI EAFE,58.16,58.19 - 59.06,,58.24,42.29 - 66.12,,7810391.0,,,13262493.0,18092000000.0,,- 5.54%,,Equity,2020-07-14
0,iShares iBoxx $ Investment Grade Corporate Bond,135.51,135.8 - 136.44,6.6%,135.85,104.95 - 136.44,4.04,12505560.0,56620000000.0,2.96%,13541415.0,23700000000.0,0.2,10.11%,417800000.0,,2020-07-14
0,iShares MSCI Japan,55.5,55.49 - 56,1.74%,55.56,41.61 - 60.75,0.13,8419770.0,9670000000.0,2.09%,7259850.0,19340000000.0,0.74,0.74%,174300000.0,Equity,2020-07-14
0,iShares 7-10 Year Treasury Bond,122.02,121.99 - 122.23,,122.18,108.83 - 123.41,2.18,1721841.0,9860000000.0,2.07%,3816018.0,,- 0.13,11.89%,97300000.0,,2020-07-14
0,iShares Edge MSCI Min Vol,60.78,60.5 - 61.79,,60.51,45.77 - 69.79,,5447218.0,,,5169027.0,12060000000.0,,- 4.16%,,Equity,2020-07-14
0,iShares JPMorgan USD EM Bond,109.54,109.38 - 109.86,,109.6,85 - 117.2,,2875582.0,,,3847410.0,,,- 3.06%,,,2020-07-14
0,ishares S&P 500,316.07,313.24 - 320.59,12.12%,314.52,220.28 - 340.63,3.95,7143627.0,197910000000.0,2.42%,5560670.0,69260000000.0,1.0,4.63%,626150000.0,Equity,2020-07-14
0,iShares US Preferred Stock,34.68,34.56 - 34.72,,34.6,23.85 - 38.33,2.43,2955080.0,14240000000.0,5.48%,3792257.0,13140000000.0,0.16,- 6.27%,411650000.0,Equity,2020-07-14
0,iShares MSCI South Korea Capped,58.52,58.06 - 59.13,- 33.4%,58.08,38.26 - 64.17,0.66,3646649.0,4470000000.0,2.23%,4373097.0,3420000000.0,1.0,1.58%,76550000.0,Equity,2020-07-14
0,iShares US Home Construction,44.17,43.88 - 45.88,7.26%,43.88,22.4 - 50.52,0.09,3450744.0,1540000000.0,0.66%,3658566.0,2180000000.0,1.48,12.48%,35150000.0,Equity,2020-07-14
0,iShares MSCI ACWI,75.76,75.31 - 76.81,,75.53,53.31 - 81.75,,2962225.0,,,4217403.0,6350000000.0,,1.22%,,Equity,2020-07-14
0,iShares MSCI Eurozone,37.46,37.47 - 38.13,- 6.26%,37.52,25.32 - 42.44,1.08,8413728.0,12240000000.0,1.92%,5396301.0,8900000000.0,1.05,- 5.24%,283000000.0,Equity,2020-07-14
0,iShares Core S&P Small-Cap,66.5,66.11 - 67.62,8.15%,66.4,47.52 - 85.92,1.51,4742994.0,38950000000.0,1.78%,6127391.0,17750000000.0,1.24,- 15.1%,585700000.0,Equity,2020-07-14
0,iShares Core US Aggregate Bond,118.48,118.58 - 118.74,4.9%,118.58,105.56 - 119.27,2.52,3986756.0,76950000000.0,2.42%,5150318.0,34330000000.0,- 0.01,6.94%,650500000.0,,2020-07-14
0,iShares MSCI Taiwan Capped,42.61,42.57 - 42.99,- 19.85%,42.6,29.15 - 43.08,0.58,5386051.0,4059999999.9999995,2.4%,4806939.0,3580000000.0,0.86,19.79%,95200000.0,Equity,2020-07-14
0,iShares Short Treasury Bond,110.74,110.72 - 110.74,,110.72,110.03 - 112.99,,1313990.0,,,3161430.0,4402000000.0,,0.21%,,,2020-07-14
0,iShares Core US Treasury Bond,28.08,28.07 - 28.13,,28.11,25.59 - 28.54,,2241151.0,,,6986935.0,3547000000.0,,9.61%,,,2020-07-14
0,iShares MSCI Hong Kong,21.96,21.78 - 22.18,- 12.27%,21.83,17.92 - 26.55,1.03,5618133.0,1300000000.0,2.82%,6087220.0,2830000000.0,0.83,- 16.12%,59925000.0,Equity,2020-07-14
0,iShares MSCI India,30.81,30.1 - 30.62,,30.21,20.48 - 36.18,,4567188.0,,,5603124.0,4065000000.0000005,,- 11.26%,,Equity,2020-07-14
0,iShares Latin America 40,22.24,22.03 - 22.85,- 21.78%,22.15,15.54 - 34.91,0.74,2476831.0,956320000.0,3.79%,2338361.0,658930000.0,1.08,- 36.26%,43000000.0,Equity,2020-07-14
0,iShares Edge MSCI USA Momentum Factor,136.62,134.2 - 138.64,,136.39,88.88 - 142.54,,954096.0,,,963440.0,1959000000.0,,11.54%,,Equity,2020-07-14
0,iShares Short Maturity Bond,49.99,49.96 - 49.99,,49.97,44.29 - 50.41,,666248.0,,,1181829.0,2350000000.0,,- 0.54%,,,2020-07-14
0,iShares MSCI Australia,19.35,19.37 - 19.69,- 1.8%,19.39,12.73 - 23.54,0.42,3799482.0,1120000000.0,6.12%,3255440.0,1710000000.0,1.02,- 14.42%,58000000.0,Equity,2020-07-14
0,iShares MSCI Canada,26.02,25.91 - 26.52,- 2.22%,25.94,17.59 - 30.81,0.62,4063992.0,2069999999.9999998,3.48%,2769665.0,2560000000.0,0.99,- 10.24%,79400000.0,Equity,2020-07-14
0,iShares Russell 1000 Value,113.19,112.45 - 115.04,8.7%,112.9,84.11 - 138.88,2.13,2775346.0,33810000000.000004,3.46%,2520699.0,26160000000.0,1.03,- 12.55%,298700000.0,Equity,2020-07-14
0,iShares 1-3 Year Treasury Bond,86.54,86.54 - 86.57,,86.56,84.43 - 86.8,0.32,2112529.0,17660000000.0,1.7%,3711756.0,,- 0.02,2.39%,212300000.0,,2020-07-14
0,iShares MSCI China,73.52,71.66 - 73.04,,72.23,50 - 76.28,,6294039.0,,,4149722.0,2222000000.0,,24.8%,,Equity,2020-07-14
0,iShares MSCI Mexico Capped,31.02,30.72 - 31.42,- 1.18%,30.89,25.03 - 48.19,0.36,3438246.0,629710000.0,1.8%,3375823.0,2150000000.0,0.95,- 28.71%,20300000.0,Equity,2020-07-14
0,iShares MSCI EAFE Value,40.34,40.49 - 41.17,- 3.78%,40.5,30.26 - 50.95,1.87,1143030.0,5910000000.0,3.56%,2298008.0,2970000000.0,0.89,- 16.34%,146400000.0,Equity,2020-07-14
0,iShares MSCI Germany,27.83,27.92 - 28.44,- 3.48%,27.94,17.5 - 29.98,0.63,10033588.0,2360000000.0,1.01%,5750140.0,5960000000.0,1.04,0.72%,86400000.0,Equity,2020-07-14
0,iShares MSCI All Country Asia ex Japan,74.74,73.73 - 74.9,,73.9,52.95 - 76.44,,989262.0,3860000000.0,2.93%,1292903.0,2588000000.0,1.02,7.73%,58600000.0,Equity,2020-07-14
0,iShares MSCI United Kingdom,25.75,25.74 - 26.25,- 5.16%,25.77,19.51 - 34.31,1.37,5296917.0,2040000000.0,7.01%,3679945.0,3070000000.0,0.9,- 20.18%,80400000.0,Equity,2020-07-14
0,iShares Edge MSCI USA Quality Factor,97.25,96.6 - 98.67,,96.71,68.2 - 105.32,,1310358.0,,,1529602.0,3415000000.0,,3.81%,,Equity,2020-07-14
0,iShares 0-5 Year High Yield Corporate Bond,42.96,42.99 - 43.32,,43.0,36.9 - 46.75,,999845.0,,,1225486.0,1906000000.0,,- 7.75%,,,2020-07-14
0,iShares Floating Rate Bond,50.52,50.52 - 50.55,,50.53,43.28 - 51.1,,269423.0,,,1002554.0,4468000000.0,,- 0.67%,,,2020-07-14
0,iShares Ultra Short Term Bond,50.52,50.53 - 50.55,,50.54,47.9 - 50.6,,540316.0,,,914107.0,22490000.0,,0.42%,,,2020-07-14
0,iShares Core MSCI Europe,43.56,43.56 - 44.39,,43.67,30.92 - 50.3,,283431.0,,,603512.0,1087000000.0,,- 6.18%,,Equity,2020-07-14
0,iShares Nasdaq Biotechnology,137.35,135.22 - 140.4,,136.62,92.15 - 142.68,0.15,5507853.0,8300000000.000001,0.3%,3643808.0,9490000000.0,1.39,30.16%,78700000.0,,2020-07-14
0,iShares Core S&P Total US Stock Market,70.6,70.03 - 71.65,10.78%,70.31,48.52 - 76.57,1.67,1263625.0,25320000000.0,2.25%,2165547.0,2230000000.0,1.04,3.6%,358600000.0,Equity,2020-07-14
0,iShares Edge MSCI USA Value Factor,71.81,71.2 - 72.96,,71.52,54.2 - 91.86,,845897.0,,,1015856.0,2389000000.0,,- 13.4%,,Equity,2020-07-14
0,iShares Core MSCI Total International Stock,56.27,56.1 - 56.97,,56.14,40.38 - 63.03,,1308287.0,,,1665177.0,4181000000.0,,- 4.3%,,Equity,2020-07-14
0,iShares Core Dividend Growth,37.99,37.71 - 38.5,,37.84,27.65 - 43.17,,3187769.0,,,3011540.0,1140000000.0,,- 2.29%,,Equity,2020-07-14
0,iShares Russell 2000 Value,93.84,93.18 - 95.25,4.07%,93.61,69.27 - 130.16,1.89,1107753.0,7160000000.0,3.02%,1478312.0,6160000000.0,1.23,- 22.27%,76300000.0,Equity,2020-07-14
0,iShares S&P 500 Value,108.87,108.15 - 110.67,9.36%,108.52,81.7 - 132.1,2.08,1933820.0,15270000000.0,3.26%,1440664.0,8170000000.0,1.03,- 8.66%,140300000.0,Equity,2020-07-14
0,iShares MBS,110.66,110.58 - 110.71,,110.64,104.79 - 111.31,,810009.0,,,1228644.0,10025000000.0,,3.09%,,,2020-07-14
0,iShares Core 1-5 Year USD,51.37,51.41 - 51.48,,51.47,47.62 - 51.54,,265014.0,,,535413.0,695420000.0,,2.21%,,,2020-07-14
0,iShares TIPS Bond,123.93,123.92 - 124.24,2.15%,124.09,107.37 - 124.24,1.87,1037642.0,21300000000.0,0.88%,1565286.0,14790000000.0,0.06,7.92%,172300000.0,,2020-07-14
0,iShares 3-7 Year Treasury Bond,133.61,133.58 - 133.71,,133.67,124.84 - 133.82,,401534.0,,,1056039.0,,,6.86%,,,2020-07-14
0,iShares MSCI EAFE Growth,85.11,84.93 - 86.04,1.56%,85.05,60.13 - 88.66,1.54,248572.0,7630000000.0,2.31%,701163.0,1740000000.0,0.81,5.65%,90400000.0,Equity,2020-07-14
0,iShares Intermediate Credit Bond,60.47,60.5 - 60.68,,60.52,50.11 - 60.68,1.34,955190.0,5440000000.0,3.24%,1934841.0,,0.04,6.88%,104100000.0,,2020-07-14
0,iShares MSCI France,27.87,27.86 - 28.41,- 4.74%,27.93,19.29 - 32.99,0.83,877706.0,719050000.0,3.5%,886684.0,353670000.0,0.91,- 8.98%,27200000.0,Equity,2020-07-14
0,iShares Short-Term Corporate Bond,54.72,54.7 - 54.77,,54.72,47.21 - 55,0.49,1237532.0,10340000000.0,2.2%,2843352.0,11680000000.0,0.02,2.76%,200900000.0,,2020-07-14
0,iShares MSCI EAFE Small-Cap,54.09,54.06 - 54.78,,54.12,37.75 - 62.85,,994832.0,,,1805474.0,6590000000.0,,- 6.42%,,Equity,2020-07-14
0,iShares Russell 1000 Growth,198.32,194.76 - 200.88,8.39%,197.28,128.23 - 206.32,1.31,2800459.0,55930000000.0,1.06%,1979738.0,26160000000.0,1.02,21.68%,282000000.0,Equity,2020-07-14
0,iShares MSCI Switzerland Capped,39.88,39.97 - 40.53,- 1.44%,39.97,29.55 - 42.26,0.79,1445861.0,1570000000.0,3.44%,1141521.0,1090000000.0,0.63,7.9%,39875000.0,Equity,2020-07-14
0,iShares Russell Mid-Cap,53.47,53.14 - 54.38,12.43%,53.38,36.03 - 62.15,0.61,2326188.0,19480000000.0,2.05%,2303326.0,13420000000.0,1.14,- 6.31%,364300000.0,Equity,2020-07-14
0,iShares Russell 1000,175.01,173.43 - 177.49,11.44%,174.38,120.2 - 188.47,2.0,607744.0,22140000000.0,2.16%,957989.0,11680000000.0,1.02,4.71%,126450000.0,Equity,2020-07-14
0,iShares National AMT-Free Muni Bond,115.6,115.66 - 115.91,,115.72,100.03 - 118.15,,812203.0,,,1185049.0,8048999999.999999,,2.01%,,,2020-07-14
0,iShares S&P Midcap 400,174.95,173.76 - 177.86,9.43%,174.7,117.87 - 210.86,1.76,1182362.0,41440000000.0,2.34%,1848760.0,25280000000.0,1.2,- 10.65%,236850000.0,Equity,2020-07-14
0,iShares MSCI ACWI ex US,44.64,44.49 - 45.19,,44.57,32.4 - 50.03,,1781500.0,,,2320244.0,2071000000.0000002,,- 4.78%,,Equity,2020-07-14
0,iShares MSCI Spain Capped,23.12,23.01 - 23.46,- 16.36%,23.01,17.6 - 29.57,1.63,644498.0,438700000.0,3.86%,913991.0,1510000000.0,0.89,- 20.52%,18975000.0,Equity,2020-07-14
0,iShares MSCI Chile Capped,27.2,26.96 - 27.84,,27.11,17.72 - 40.86,,369494.0,,,433525.0,388730000.0,,- 33.17%,,Equity,2020-07-14
0,iShares Core US Value,52.42,52.11 - 53.3,,52.22,39.21 - 63.93,2.69,539384.0,4820000000.0,2.36%,669517.0,906700000.0,0.97,- 9.37%,92500000.0,Equity,2020-07-14
0,iShares Edge MSCI Min Vol EAFE,66.35,66.44 - 67.19,,66.44,53.83 - 75.94,,745159.0,,,1262067.0,5977000000.0,,- 9.1%,,Equity,2020-07-14
0,iShares Edge MSCI Min Vol EM,54.53,53.96 - 54.61,,53.96,42.1 - 59.7,,358547.0,,,609988.0,3653000000.0,,- 7.21%,,Equity,2020-07-14
0,iShares MSCI Singapore Capped,19.12,19 - 19.29,- 23.61%,19.0,15.1 - 24.94,0.43,2847947.0,475130000.0,7.08%,898916.0,683660000.0,1.01,- 22.59%,24850000.0,Equity,2020-07-14
0,iShares MSCI Europe Financials,14.7,14.77 - 15.06,,14.77,10.6 - 19.8,,1125181.0,,,806149.0,630820000.0,,- 20.2%,,Equity,2020-07-14
0,iShares Select Dividend,80.27,79.52 - 81.27,,79.95,61.89 - 107.36,2.4,1133277.0,17059999999.999998,3.39%,921756.0,14890000000.0,0.68,- 20.63%,178350000.0,Equity,2020-07-14
0,iShares Global Energy,18.78,18.7 - 19.46,9.07%,18.76,12.23 - 31.64,1.14,379769.0,816930000.0,9.42%,810628.0,1020000000.0,1.32,- 41.2%,43500000.0,Equity,2020-07-14
0,iShares MSCI Global Metals & Mining Producers,25.59,25.56 - 26.27,,25.56,16.03 - 30.5,,51031.0,,,62322.0,300530000.0,,- 13.34%,,Equity,2020-07-14
0,iShares International Select Dividend,25.32,25.42 - 25.86,,25.42,19.52 - 34.12,,985114.0,,,1148455.0,3565000000.0,,- 18.32%,,Equity,2020-07-14
0,iShares Core Total USD Bond Market,54.4,54.46 - 54.55,,54.49,48.55 - 55,,325541.0,,,481491.0,769870000.0,,5.8%,,,2020-07-14
0,iShares North American Tech-Software,285.36,277.16 - 287.09,7.12%,282.33,176.23 - 300.91,0.27,1301060.0,4890000000.0,0.45%,999931.0,1260000000.0,1.06,24.57%,17150000.0,Equity,2020-07-14
0,iShares Russell 2000 Growth,203.91,201.41 - 207.88,11.34%,203.52,129.54 - 226.23,1.1,262046.0,8400000000.0,0.74%,526087.0,8920000000.0,1.28,0.66%,41200000.0,Equity,2020-07-14
0,iShares Russell Mid-Cap Growth,159.12,156.47 - 161.78,13.63%,158.88,101.93 - 165.11,0.94,338818.0,12210000000.0,0.68%,434831.0,6930000000.0,1.12,8.33%,76750000.0,Equity,2020-07-14
0,iShares 0-5 Year Invest Grade Corporate Bond,52.05,52.04 - 52.11,,52.05,45.02 - 52.21,,122246.0,,,298696.0,261360000.0,,2.46%,,,2020-07-14
0,iShares Core US Growth,73.82,72.77 - 74.77,,73.17,48.55 - 76.26,1.05,401100.0,5570000000.0,1.24%,603700.0,611890000.0,1.06,14.57%,99300000.0,Equity,2020-07-14
0,iShares US Energy,18.8,18.62 - 19.49,- 2.48%,18.66,12.13 - 33.38,1.02,3325646.0,438980000.0,6.96%,2762783.0,2290000000.0,1.7,- 44.13%,24000000.0,Equity,2020-07-14
0,iShares MSCI Italy Capped,24.61,24.74 - 25.17,- 20.15%,24.74,17.84 - 30.43,0.34,407361.0,195650000.0,5.57%,479391.0,950730000.0,0.93,- 13.92%,8250000.0,Equity,2020-07-14
0,iShares MSCI Indonesia,19.02,18.87 - 19.33,,18.93,11.91 - 26.65,,846305.0,,,783305.0,485540000.0,,- 27.68%,,Equity,2020-07-14
0,iShares MSCI Turkey,23.28,23.32 - 23.54,,23.37,17.72 - 29.42,,89285.0,,,223500.0,419560000.0,,- 4.67%,,Equity,2020-07-14
0,iShares MSCI Malaysia,27.25,26.84 - 27.4,- 11.51%,27.03,19.06 - 29.93,0.3,208415.0,329040000.0,5.04%,371424.0,458240000.0,0.57,- 8.71%,12075000.0,Equity,2020-07-14
0,iShares US Financials,110.22,109.29 - 111.37,6.64%,109.83,81.24 - 143.69,1.31,187062.0,1300000000.0,2.6%,319264.0,1200000000.0,1.09,- 14.52%,11750000.0,Equity,2020-07-14
0,iShares Mortgage Real Estate Capped,23.73,23.48 - 24.33,,23.53,13.1 - 48.39,,1167235.0,,,1235306.0,1201000000.0,,- 44.72%,,Other,2020-07-14
0,iShares Europe,41.34,41.4 - 42.06,- 6.38%,41.4,29.49 - 47.42,1.61,122098.0,1360000000.0,4.67%,305406.0,2720000000.0,0.85,- 5.77%,32850000.0,Equity,2020-07-14
0,iShares PHLX Semiconductor,276.38,270.85 - 281.65,,274.43,168.01 - 288.05,1.45,1041519.0,1130000000.0,1.31%,1079773.0,558220000.0,1.37,35.27%,8450000.0,Equity,2020-07-14
0,iShares US Medical Devices,267.94,266.27 - 274.04,21.42%,267.35,183.25 - 278.19,0.72,230939.0,6710000000.0,0.41%,270959.0,790440000.0,0.92,10.94%,25050000.0,Equity,2020-07-14
0,iShares MSCI Pacific ex Japan,40.29,40.23 - 40.84,1.99%,40.24,28.86 - 48.13,1.99,347349.0,1760000000.0,5.81%,732441.0,2800000000.0,0.97,- 15.23%,43800000.0,Equity,2020-07-14
0,iShares S&P 500 Growth,213.37,210.34 - 216.19,14.05%,212.19,140.84 - 220.65,1.59,850987.0,28360000000.0,1.42%,726868.0,12880000000.0,0.98,16.08%,132900000.0,Equity,2020-07-14
0,iShares Morningstar Mid-Cap Growth,295.07,289.28 - 299.22,15.08%,293.42,183.44 - 306,0.86,28479.0,840950000.0,0.3%,36845.0,258779999.99999997,1.11,14%,2900000.0,Equity,2020-07-14
0,iShares Russell Mid-Cap Value,75.9,75.5 - 77.21,10.98%,75.83,53.42 - 96.96,1.36,436358.0,9360000000.0,3.19%,883693.0,7600000000.0,1.15,- 16.02%,123300000.0,Equity,2020-07-14
0,iShares US Aerospace & Defense,157.05,155.39 - 159.75,8.12%,156.61,112.5 - 240.62,1.68,182062.0,2860000000.0,2.57%,266958.0,563400000.0,1.2,- 27.89%,18200000.0,Equity,2020-07-14
0,iShares Broad USD Investment Grade Corporate Bond,60.78,60.93 - 61.08,,60.83,49.17 - 61.09,,382948.0,,,667777.0,1131000000.0,,7.39%,,,2020-07-14
0,iShares Broad USD High Yield Corporate Bond,38.32,38.36 - 38.68,,38.43,31.64 - 41.47,,267154.0,,,1990140.0,,,- 6.24%,,,2020-07-14
0,iShares MSCI Global Gold Miners,30.56,30.35 - 31.65,,30.5,14.01 - 32.45,,87310.0,,,318060.0,159190000.0,,45.73%,,Equity,2020-07-14
0,iShares Transportation Average,164.89,163.53 - 167.96,13.07%,164.0,116.61 - 203.89,1.26,194301.0,585360000.0,1.95%,225629.0,1220000000.0,1.19,- 13.85%,3550000.0,Equity,2020-07-14
0,iShares Real Estate 50,42.62,42.55 - 43.13,,42.59,31.37 - 58.23,,175332.0,,,294742.0,78350000.0,,- 19.92%,,Other,2020-07-14
0,iShares S&P 100,146.63,144.97 - 148.48,11.2%,145.84,101.87 - 152.58,1.77,570202.0,6630000000.0,2.22%,458705.0,4420000000.0,0.98,10%,45200000.0,Equity,2020-07-14
0,iShares Russell 3000,183.07,181.48 - 185.76,11.26%,182.28,126 - 198.55,2.05,352674.0,9460000000.0,2.13%,342646.0,6650000000.0,1.04,3.62%,51700000.0,Equity,2020-07-14
0,iShares Global Clean Energy,13.4,13.26 - 13.79,,13.4,8.09 - 14.27,,711539.0,,,633102.0,75720000.0,,24.3%,,Equity,2020-07-14
0,iShares MSCI South Africa,37.77,37.48 - 38.54,9.76%,37.53,24.12 - 51.23,1.43,766892.0,328600000.0,7.15%,547344.0,504180000.0,1.24,- 24.64%,8700000.0,Equity,2020-07-14
0,iShares Edge MSCI Min Vol Global,88.29,88.17 - 89.58,,88.21,70.06 - 99.7,,294163.0,,,386699.0,3148000000.0,,- 5.34%,,Equity,2020-07-14
0,iShares Edge MSCI Intl Quality Factor,29.99,30.03 - 30.46,,30.03,21.82 - 32.89,,174304.0,,,552103.0,19990000.0,,- 0.43%,,Equity,2020-07-14
0,iShares Core High Dividend,81.11,80.77 - 82.63,,80.98,61.04 - 98.49,,635770.0,,,605159.0,6391000000.0,,- 14.98%,,Equity,2020-07-14
0,iShares Intermediate Govt/Credit Bond,117.68,117.65 - 117.89,,117.69,107.08 - 117.94,,40800.0,,,103051.0,2219000000.0,,5.23%,,,2020-07-14
0,iShares Residential Real Estate Capped,58.87,58.73 - 59.83,,58.73,44.34 - 82.19,,18074.0,,,53443.0,380590000.0,,- 21.99%,,Other,2020-07-14
0,iShares Edge MSCI Multifactor USA,31.15,30.96 - 31.65,,31.03,22.52 - 35.88,,166337.0,,,253336.0,340470000.0,,- 4.45%,,Equity,2020-07-14
0,iShares Edge MSCI Min Vol USA Small-Cap,28.46,28.46 - 28.88,,28.61,21.74 - 36.37,,138071.0,,,337840.0,,,- 16.29%,,Equity,2020-07-14
0,iShares US Telecommunications,27.42,27.33 - 27.84,5.11%,27.34,22.11 - 30.96,0.66,814488.0,349610000.0,3.34%,423582.0,820620000.0,0.78,- 10.3%,12750000.0,Equity,2020-07-14
0,iShares MSCI Sweden Capped,32.6,32.97 - 33.47,- 3.44%,33.0,21.38 - 34.27,1.24,149920.0,180930000.0,4.48%,163420.0,381680000.0,0.9,5.71%,5850000.0,Equity,2020-07-14
0,iShares Currency Hedged MSCI EAFE,27.44,27.5 - 27.83,,27.54,20.54 - 31.45,,563002.0,,,1006858.0,3449000000.0,,- 6.79%,,Equity,2020-07-14
0,iShares Currency Hedged MSCI Japan,30.48,30.59 - 30.8,,30.62,22.01 - 34.2,,29958.0,,,213731.0,895720000.0,,1.13%,,Equity,2020-07-14
0,iShares MSCI Philippines,27.01,27.02 - 27.55,,27.06,19 - 37.01,,75904.0,,,131690.0,165470000.0,,- 25.59%,,Equity,2020-07-14
0,iShares MSCI EM ESG Optimized,34.62,34.13 - 34.7,,34.2,23.58 - 37.09,,482982.0,,,1320464.0,40850000.0,,1.52%,,Equity,2020-07-14
0,iShares Edge MSCI Multifactor Intl,23.38,23.42 - 23.78,,23.44,17.29 - 27.45,,78259.0,,,336423.0,200700000.0,,- 10.87%,,Equity,2020-07-14
0,iShares Long-Term Corporate Bond,71.21,71.49 - 71.97,,71.52,52.06 - 72.34,,130561.0,,,338773.0,840800000.0,,13.21%,,,2020-07-14
0,iShares Global Healthcare,69.36,69.01 - 70.53,21.84%,69.16,51.07 - 71.09,0.69,227036.0,2190000000.0,2.18%,178062.0,1280000000.0,0.77,13.37%,31600000.0,Equity,2020-07-14
0,iShares iBonds Dec 2020 Corporate,25.25,25.25 - 25.28,,25.25,23.72 - 25.41,,114449.0,,,201825.0,247930000.0,,- 0.2%,,,2020-07-14
0,iShares MSCI Russia Capped,33.79,33.41 - 34.03,,33.41,22 - 45.27,,315432.0,,,202503.0,455460000.0,,- 15.55%,,Equity,2020-07-14
0,iShares Global REIT,20.66,20.61 - 20.86,,20.64,15.62 - 28.9,,579381.0,,,808307.0,328750000.0,,- 24.41%,,Other,2020-07-14
0,iShares MSCI Netherlands,33.91,33.85 - 34.42,- 1.06%,33.85,21.62 - 34.67,0.55,99042.0,174640000.0,3.13%,178890.0,135340000.0,0.94,9.53%,5800000.0,Equity,2020-07-14
0,iShares MSCI Saudi Arabia Capped,26.87,26.74 - 27.26,,26.81,20.51 - 34.19,,139401.0,,,430346.0,6150000.0,,- 19.91%,,Equity,2020-07-14
0,iShares US Oil & Gas Exploration & Production,30.9,30.51 - 32.14,- 13.04%,30.8,17.69 - 56.97,0.97,368717.0,387450000.0,1.13%,291938.0,573940000.0,1.3,- 44.87%,6450000.0,Equity,2020-07-14
0,iShares iBonds Dec 2021 Corporate,25.1,25.09 - 25.14,,25.13,22.15 - 25.55,,142580.0,,,242838.0,269260000.0,,0.92%,,,2020-07-14
0,iShares S&P GSCI Commodity-Indexed,10.52,10.45 - 10.66,- 11.94%,10.45,7.5 - 16.61,,135490.0,624890000.0,,467765.0,893690000.0,0.81,- 34.82%,59400000.0,Commodity,2020-07-14
0,iShares MSCI Poland Capped,16.78,16.82 - 17.04,,16.83,12.11 - 23.67,,77157.0,,,170092.0,222540000.0,,- 28.23%,,Equity,2020-07-14
0,iShares S&P Small-Cap 600 Value,116.43,115.62 - 118.42,6.09%,116.25,85.63 - 162.87,1.8,170948.0,4430000000.0,2.72%,343863.0,3740000000.0,1.31,- 21.55%,38050000.0,Equity,2020-07-14
0,iShares Int Agg Bond,55.49,55.5 - 55.56,,55.5,52.51 - 57.52,,94237.0,,,242728.0,237880000.0,,2.3%,,,2020-07-14
0,iShares iBonds Dec 2022 Corporate,25.64,25.59 - 25.66,,25.64,22.27 - 25.76,,146366.0,,,188458.0,166040000.0,,1.99%,,,2020-07-14
0,iShares Emerging Markets Local Currency Bond,41.33,41.29 - 41.55,,41.31,34.53 - 47.01,,41348.0,,,140129.0,303180000.0,,- 11.37%,,,2020-07-14
0,iShares Morningstar Mid-Cap,184.81,183.92 - 188.33,12.24%,183.92,126.19 - 217.65,2.08,7748.0,619110000.0,1.79%,10241.0,547020000.0,1.13,- 6.31%,3350000.0,Equity,2020-07-14
0,iShares International Treasury Bond,51.34,51.48 - 51.73,,51.51,46.3 - 53.98,,109505.0,,,216129.0,639880000.0,,2.21%,,,2020-07-14
0,iShares 0-5 Year TIPS Bond,102.56,102.57 - 102.68,,102.59,95.49 - 102.68,,116004.0,,,198224.0,1006999999.9999999,,2.4%,,,2020-07-14
0,iShares Cohen & Steers REIT,99.56,99.55 - 100.77,13.07%,99.82,73.77 - 126.2,2.95,88818.0,1820000000.0,3.48%,101011.0,3570000000.0,0.7,- 13.92%,18250000.0,Other,2020-07-14
0,iShares MSCI Thailand Capped,69.81,68.5 - 70.1,,69.04,45.95 - 94.8,,236588.0,,,143681.0,396700000.0,,- 25.83%,,Equity,2020-07-14
0,iShares iBonds Dec 2024 Corporate,26.37,26.37 - 26.4,,26.38,20.77 - 26.41,,96752.0,,,141885.0,91940000.0,,3.98%,,,2020-07-14
0,iShares Short-Term National AMT-Free Muni Bond,107.84,107.81 - 107.95,,107.91,97.45 - 108.21,,232340.0,,,230773.0,1449000000.0,,1.07%,,,2020-07-14
0,iShares US Regional Banks,32.64,31.71 - 32.7,8.45%,32.43,24.62 - 51.82,0.6,573332.0,225220000.0,4.9%,237059.0,544560000.0,1.45,- 30.09%,6900000.0,Equity,2020-07-14
0,iShares Global Infrastructure,37.76,37.59 - 38.27,,37.59,28.19 - 49.93,,717883.0,,,418228.0,1373000000.0,,- 19.51%,,Equity,2020-07-14
0,iShares North American Natural Resources,20.85,20.76 - 21.58,- 10.17%,20.79,13.4 - 30.8,0.7,712688.0,377390000.0,9%,493763.0,2200000000.0,1.53,- 32.7%,18100000.0,Equity,2020-07-14
0,iShares Exponential Technologies,45.74,45.37 - 46.4,,45.58,30.21 - 47,,246208.0,,,236541.0,,,17.61%,,Equity,2020-07-14
